 15.8500    -0.6510188 0.2181860 -0.0035202  0.0000003 0.0000078 0.0000641  1.1913858 63015.3007813   0.7359755 0.8768307 -0.0040999  2.2817618 1.0084946 -1.2033439  -2.3703238 -4.6603440   -3.5711716 3.3039548 4.7078373
 15.9000    -0.6516494 0.2215101 -0.0035454  0.0000004 0.0000104 0.0000702  1.1967126 63074.4765625   0.7373361 0.8823794 -0.0041372  2.2920139 1.0132279 -1.2048138  -2.3807745 -4.6807937   -3.5777924 3.3116524 4.7292636
 15.9500    -0.6522776 0.2250205 -0.0036633  0.0000004 0.0000138 0.0000777  1.2023767 63132.8632813   0.7387357 0.8882385 -0.0042835  2.3027513 1.0181560 -1.2063191  -2.3918038 -4.7016379   -3.5846602 3.3192345 4.7518049
 16.0000    -0.6529043 0.2287415 -0.0039072  0.0000005 0.0000139 0.0000902  1.2084251 63204.8828125   0.7401819 0.8944544 -0.0045771  2.3140584 1.0232680 -1.2078651  -2.4034713 -4.7229356   -3.5914507 3.3266834 4.7752829
 16.0500    -0.6535278 0.2327041 -0.0042848  0.0000009 -0.0000008 0.0001222  1.2149396 63261.7070313   0.7416861 0.9011038 -0.0050235  2.3261625 1.0284554 -1.2094756  -2.4158164 -4.7450905   -3.5967912 3.3340285 4.7984308
 16.1000    -0.6541592 0.2371363 -0.0045964  0.0000004 0.0000112 0.0001439  1.2222590 63317.6835938   0.7433005 0.9085058 -0.0054036  2.3394703 1.0343411 -1.2112257  -2.4297545 -4.7684641   -3.6041557 3.3415209 4.8259849
 16.1500    -0.6547955 0.2421304 -0.0049660  0.0000002 0.0000306 0.0001657  1.2305659 63372.7734375   0.7450464 0.9168286 -0.0058587  2.3543495 1.0409447 -1.2131379  -2.4454610 -4.7939599   -3.6128717 3.3491319 4.8571204
 16.2000    -0.6554444 0.2477775 -0.0055605  0.0000004 0.0000525 0.0001939  1.2400127 63426.9843750   0.7469562 0.9262351 -0.0065856  2.3710042 1.0483242 -1.2151593  -2.4631929 -4.8213187   -3.6226631 3.3563277 4.8919724
 16.2500    -0.6560631 0.2543853 -0.0066177  0.0000013 0.0000458 0.0001516  1.2510946 63480.2460938   0.7490237 0.9370995 -0.0078577  2.3903050 1.0569170 -1.2180317  -2.4835728 -4.8560788   -3.6360999 3.3683310 4.9340034
 16.3000    -0.6566392 0.2616980 -0.0080807  0.0000020 0.0000141 0.0000399  1.2633025 63532.5273438   0.7511800 0.9489675 -0.0096098  2.4114737 1.0663931 -1.2217869  -2.5057896 -4.8975578   -3.6530005 3.3859347 4.9823693
 16.3500    -0.6572148 0.2687869 -0.0095927  0.0000017 -0.0000067 -0.0000455  1.2749953 63583.8320313   0.7533067 0.9604625 -0.0114315  2.4317969 1.0754595 -1.2253074  -2.5273717 -4.9362020   -3.6688934 3.4023828 5.0296900
 16.4000    -0.6577898 0.2750532 -0.0109465  0.0000008 -0.0000130 -0.0000857  1.2851523 63634.1875000   0.7552806 0.9706506 -0.0130748  2.4496345 1.0833535 -1.2281438  -2.5465560 -4.9683858   -3.6819577 3.4154124 5.0714361
 16.4500    -0.6583523 0.2802886 -0.0120879  -0.0000002 -0.0000114 -0.0000949  1.2934512 63683.5937500   0.7570350 0.9791879 -0.0144693  2.4644686 1.0898663 -1.2302599  -2.5626523 -4.9940391   -3.6921777 3.4251270 5.1061622
 16.5000    -0.6588941 0.2845135 -0.0130376  -0.0000008 -0.0000079 -0.0000896  1.2999639 63732.0742188   0.7585554 0.9860947 -0.0156345  2.4763976 1.0950749 -1.2317604  -2.5756709 -5.0141445   -3.7000794 3.4322383 5.1341352
 16.5500    -0.6594130 0.2878373 -0.0138345  -0.0000011 -0.0000048 -0.0000792  1.3049061 63779.7226563   0.7598567 0.9915416 -0.0166144  2.4857431 1.0991448 -1.2327612  -2.5859251 -5.0296459   -3.7061401 3.4373613 5.1562216
 
