 9.1000    2292.38159  278.37543  0.01849  0.09396 -0.06237  0.10902 2.46667  2.96667 278.31724 0.00000 0.00000 0 0 0 46816.67969
 9.1500    2278.47632  278.93762  0.01724  0.09424 -0.06286  0.10911 2.46667  2.96667 278.87899 0.00000 0.00000 0 0 0 47004.83594
 9.2000    2264.54224  279.49551  0.01598  0.09451 -0.06336  0.10920 2.46667  2.96667 279.43642 0.00000 0.00000 0 0 0 47191.98438
 9.2500    2250.57935  280.04907  0.01471  0.09479 -0.06385  0.10930 2.46667  2.96667 279.98955 0.00000 0.00000 0 0 0 47378.11719
 9.3000    2236.58789  280.59836  0.01345  0.09506 -0.06434  0.10939 2.46667  2.96667 280.53839 0.00000 0.00000 0 0 0 47563.23828
 9.3500    2222.56836  281.14331  0.01219  0.09534 -0.06482  0.10948 2.46667  2.96667 281.08296 0.00000 0.00000 0 0 0 47747.32422
 9.4000    2208.52100  281.68402  0.01094  0.09561 -0.06531  0.10957 2.46667  2.96667 281.62326 0.00000 0.00000 0 0 0 47930.39453
 9.4500    2194.44580  282.22046  0.00968  0.09587 -0.06580  0.10967 2.46667  2.96667 282.15931 0.00000 0.00000 0 0 0 48112.44141
 9.5000    2180.34326  282.75262  0.00843  0.09614 -0.06629  0.10976 2.46667  2.96667 282.69112 0.00000 0.00000 0 0 0 48293.45313
 9.5500    2166.21313  283.28058  0.00718  0.09640 -0.06677  0.10985 2.46667  2.96667 283.21869 0.00000 0.00000 0 0 0 48473.43750
 9.6000    2152.05615  283.80426  0.00594  0.09667 -0.06726  0.10994 2.46667  2.96667 283.74205 0.00000 0.00000 0 0 0 48652.37109
 9.6500    2137.87231  284.32370  0.00470  0.09693 -0.06774  0.11003 2.46667  2.96667 284.26119 0.00000 0.00000 0 0 0 48830.26172
 9.7000    2123.66162  284.83902  0.00346  0.09718 -0.06822  0.11012 2.46667  2.96667 284.77612 0.00000 0.00000 0 0 0 49007.13672
 9.7500    2109.42456  285.34998  0.00223  0.09744 -0.06870  0.11021 2.46667  2.96667 285.28685 0.00000 0.00000 0 0 0 49182.90625
 9.8000    2095.16138  285.85681  0.00100  0.09770 -0.06918  0.11030 2.46667  2.96667 285.79340 0.00000 0.00000 0 0 0 49357.65234
 9.8500    2080.87207  286.35944  -0.00023  0.09795 -0.06967  0.11038 2.46667  2.96667 286.29577 0.00000 0.00000 0 0 0 49531.33203
 9.9000    2066.55713  286.85770  -0.00145  0.09821 -0.07014  0.11047 2.46667  2.96667 286.79397 0.00000 0.00000 0 0 0 49703.89453
 9.9500    2052.21655  287.35153  -0.00267  0.09846 -0.07062  0.11056 2.46667  2.96667 287.28802 0.00000 0.00000 0 0 0 49875.29688
 10.0000    2037.82617  287.82663  -0.00389  0.09892 -0.07108  0.11063 2.46667  2.96667 287.77792 0.00000 0.00000 0 0 0 50040.77344
 10.0500    2023.43567  288.31210  -0.00510  0.09917 -0.07155  0.11072 2.46667  2.96667 288.26369 0.00000 0.00000 0 0 0 50210.03125
 10.1000    2009.02051  288.79349  -0.00631  0.09942 -0.07203  0.11080 2.46667  2.96667 288.74535 0.00000 0.00000 0 0 0 50378.23047
 10.1500    1994.58044  289.27075  -0.00752  0.09967 -0.07250  0.11089 2.46667  2.96667 289.22290 0.00000 0.00000 0 0 0 50545.35938
 10.2000    1980.11597  289.74396  -0.00872  0.09992 -0.07297  0.11097 2.46667  2.96667 289.69637 0.00000 0.00000 0 0 0 50711.42969
 10.2500    1965.62720  290.21304  -0.00993  0.10016 -0.07344  0.11105 2.46667  2.96667 290.16576 0.00000 0.00000 0 0 0 50876.41406
 10.3000    1951.11450  290.67804  -0.01112  0.10041 -0.07391  0.11114 2.46667  2.96667 290.63110 0.00000 0.00000 0 0 0 51040.32031
 10.3500    1936.57788  291.13901  -0.01232  0.10065 -0.07438  0.11122 2.46667  2.96667 291.09239 0.00000 0.00000 0 0 0 51203.16016
 10.4000    1922.01770  291.59598  -0.01351  0.10089 -0.07485  0.11130 2.46667  2.96667 291.54966 0.00000 0.00000 0 0 0 51364.94531
 10.4500    1907.43408  292.04889  -0.01470  0.10113 -0.07532  0.11139 2.46667  2.96667 292.00293 0.00000 0.00000 0 0 0 51525.64063
 10.5000    1892.82727  292.49783  -0.01589  0.10136 -0.07578  0.11147 2.46667  2.96667 292.45220 0.00000 0.00000 0 0 0 51685.27734
 10.5500    1878.19751  292.94275  -0.01708  0.10160 -0.07625  0.11155 2.46667  2.96667 292.89749 0.00000 0.00000 0 0 0 51843.82422
 10.6000    1863.54480  293.38373  -0.01826  0.10183 -0.07671  0.11163 2.46667  2.96667 293.33882 0.00000 0.00000 0 0 0 52001.31250
 10.6500    1848.86975  293.82074  -0.01943  0.10207 -0.07717  0.11171 2.46667  2.96667 293.77621 0.00000 0.00000 0 0 0 52157.71875
 10.7000    1834.17212  294.25385  -0.02061  0.10230 -0.07763  0.11179 2.46667  2.96667 294.20967 0.00000 0.00000 0 0 0 52313.07031
 10.7500    1819.45239  294.68298  -0.02178  0.10253 -0.07809  0.11187 2.46667  2.96667 294.63922 0.00000 0.00000 0 0 0 52467.32813
 10.8000    1804.71069  295.10825  -0.02295  0.10276 -0.07855  0.11195 2.46667  2.96667 295.06488 0.00000 0.00000 0 0 0 52620.52734
 10.8500    1789.94727  295.52963  -0.02411  0.10298 -0.07900  0.11203 2.46667  2.96667 295.48666 0.00000 0.00000 0 0 0 52772.65625
 10.9000    1775.16211  295.94714  -0.02528  0.10321 -0.07946  0.11210 2.46667  2.96667 295.90460 0.00000 0.00000 0 0 0 52923.71484
 10.9500    1760.35571  296.36078  -0.02643  0.10343 -0.07991  0.11218 2.46667  2.96667 296.31865 0.00000 0.00000 0 0 0 53073.69922
 11.0000    1745.50134  296.76950  -0.02759  0.10380 -0.08034  0.11224 2.46667  2.96667 296.72878 0.00000 0.00000 0 0 0 53222.43359
 11.0500    1730.65271  297.17526  -0.02874  0.10402 -0.08079  0.11232 2.46667  2.96667 297.13500 0.00000 0.00000 0 0 0 53370.21484
 11.1000    1715.78333  297.57715  -0.02989  0.10424 -0.08124  0.11239 2.46667  2.96667 297.53732 0.00000 0.00000 0 0 0 53516.90234
 11.1500    1700.89331  297.97513  -0.03103  0.10446 -0.08168  0.11247 2.46667  2.96667 297.93578 0.00000 0.00000 0 0 0 53662.48438
 11.2000    1685.98291  298.36926  -0.03217  0.10468 -0.08213  0.11254 2.46667  2.96667 298.33039 0.00000 0.00000 0 0 0 53806.96875
 11.2500    1671.05261  298.75955  -0.03330  0.10489 -0.08257  0.11262 2.46667  2.96667 298.72117 0.00000 0.00000 0 0 0 53950.35938
 11.3000    1656.10217  299.14603  -0.03443  0.10510 -0.08301  0.11269 2.46667  2.96667 299.10814 0.00000 0.00000 0 0 0 54092.66016
 11.3500    1641.13196  299.52869  -0.03556  0.10531 -0.08345  0.11276 2.46667  2.96667 299.49133 0.00000 0.00000 0 0 0 54233.85547
 11.4000    1626.14221  299.90756  -0.03668  0.10552 -0.08389  0.11283 2.46667  2.96667 299.87075 0.00000 0.00000 0 0 0 54373.96875
 11.4500    1611.13318  300.28271  -0.03780  0.10573 -0.08433  0.11290 2.46667  2.96667 300.24643 0.00000 0.00000 0 0 0 54513.01172
 11.5000    1596.10498  300.65411  -0.03891  0.10593 -0.08476  0.11297 2.46667  2.96667 300.61838 0.00000 0.00000 0 0 0 54650.96484
 11.5500    1581.05774  301.02182  -0.04002  0.10614 -0.08520  0.11304 2.46667  2.96667 300.98663 0.00000 0.00000 0 0 0 54787.83984
 11.6000    1565.99182  301.38580  -0.04112  0.10634 -0.08563  0.11311 2.46667  2.96667 301.35119 0.00000 0.00000 0 0 0 54923.63672
 11.6500    1550.90723  301.74615  -0.04222  0.10654 -0.08606  0.11318 2.46667  2.96667 301.71209 0.00000 0.00000 0 0 0 55058.37109
 11.7000    1535.80420  302.10281  -0.04331  0.10674 -0.08649  0.11325 2.46667  2.96667 302.06935 0.00000 0.00000 0 0 0 55192.02344
 11.7500    1520.68311  302.45587  -0.04440  0.10693 -0.08691  0.11332 2.46667  2.96667 302.42299 0.00000 0.00000 0 0 0 55324.62109
 11.8000    1505.54395  302.80533  -0.04549  0.10713 -0.08734  0.11339 2.46667  2.96667 302.77304 0.00000 0.00000 0 0 0 55456.15625
 11.8500    1490.38696  303.15115  -0.04657  0.10732 -0.08776  0.11345 2.46667  2.96667 303.11950 0.00000 0.00000 0 0 0 55586.60938
 11.9000    1475.21228  303.49344  -0.04764  0.10751 -0.08818  0.11352 2.46667  2.96667 303.46242 0.00000 0.00000 0 0 0 55716.02344
 11.9500    1460.02026  303.83218  -0.04871  0.10770 -0.08860  0.11359 2.46667  2.96667 303.80180 0.00000 0.00000 0 0 0 55844.38281
 12.0000    1444.78638  304.17096  -0.04978  0.10799 -0.08899  0.11364 2.46667  2.96667 304.13767 0.00000 0.00000 0 0 0 55973.20703
 12.0500    1429.55981  304.50266  -0.05084  0.10818 -0.08941  0.11370 2.46667  2.96667 304.47006 0.00000 0.00000 0 0 0 56099.47656
 12.1000    1414.31616  304.83090  -0.05190  0.10836 -0.08982  0.11377 2.46667  2.96667 304.79899 0.00000 0.00000 0 0 0 56224.71875
 12.1500    1399.05566  305.15570  -0.05295  0.10855 -0.09023  0.11383 2.46667  2.96667 305.12447 0.00000 0.00000 0 0 0 56348.92578
 12.2000    1383.77881  305.47705  -0.05400  0.10873 -0.09063  0.11389 2.46667  2.96667 305.44653 0.00000 0.00000 0 0 0 56472.10156
 12.2500    1368.48547  305.79498  -0.05504  0.10891 -0.09104  0.11395 2.46667  2.96667 305.76520 0.00000 0.00000 0 0 0 56594.24219
 12.3000    1353.17603  306.10956  -0.05608  0.10908 -0.09144  0.11402 2.46667  2.96667 306.08050 0.00000 0.00000 0 0 0 56715.37109
 12.3500    1337.85059  306.42075  -0.05711  0.10926 -0.09184  0.11408 2.46667  2.96667 306.39245 0.00000 0.00000 0 0 0 56835.47656
 12.4000    1322.50928  306.72861  -0.05813  0.10943 -0.09224  0.11414 2.46667  2.96667 306.70107 0.00000 0.00000 0 0 0 56954.56641
 12.4500    1307.15247  307.03314  -0.05915  0.10960 -0.09264  0.11420 2.46667  2.96667 307.00638 0.00000 0.00000 0 0 0 57072.65234
 12.5000    1291.77991  307.33438  -0.06016  0.10977 -0.09304  0.11425 2.46667  2.96667 307.30841 0.00000 0.00000 0 0 0 57189.73047
 12.5500    1276.39221  307.63232  -0.06117  0.10994 -0.09343  0.11431 2.46667  2.96667 307.60718 0.00000 0.00000 0 0 0 57305.80078
 12.6000    1260.98926  307.92700  -0.06217  0.11011 -0.09382  0.11437 2.46667  2.96667 307.90271 0.00000 0.00000 0 0 0 57420.87109
 12.6500    1245.57141  308.21848  -0.06317  0.11027 -0.09421  0.11443 2.46667  2.96667 308.19502 0.00000 0.00000 0 0 0 57534.96484
 12.7000    1230.13867  308.50671  -0.06416  0.11043 -0.09459  0.11448 2.46667  2.96667 308.48414 0.00000 0.00000 0 0 0 57648.05859
 12.7500    1214.69128  308.79181  -0.06514  0.11059 -0.09498  0.11454 2.46667  2.96667 308.77008 0.00000 0.00000 0 0 0 57760.19141
 12.8000    1199.22949  309.07373  -0.06612  0.11075 -0.09536  0.11460 2.46667  2.96667 309.05288 0.00000 0.00000 0 0 0 57871.33594
 12.8500    1183.75342  309.35251  -0.06709  0.11090 -0.09574  0.11465 2.46667  2.96667 309.33255 0.00000 0.00000 0 0 0 57981.51563
 12.9000    1168.26306  309.62814  -0.06806  0.11106 -0.09611  0.11471 2.46667  2.96667 309.60912 0.00000 0.00000 0 0 0 58090.71875
 12.9500    1152.75879  309.90076  -0.06902  0.11121 -0.09649  0.11476 2.46667  2.96667 309.88260 0.00000 0.00000 0 0 0 58198.98828
 13.0000    1137.21753  310.17975  -0.06998  0.11143 -0.09683  0.11480 2.46667  2.96667 310.15303 0.00000 0.00000 0 0 0 58310.02734
 13.0500    1121.68518  310.44623  -0.07093  0.11158 -0.09720  0.11485 2.46667  2.96667 310.42042 0.00000 0.00000 0 0 0 58416.40234
 13.1000    1106.13940  310.70969  -0.07187  0.11172 -0.09756  0.11490 2.46667  2.96667 310.68479 0.00000 0.00000 0 0 0 58521.82422
 13.1500    1090.58032  310.96994  -0.07281  0.11187 -0.09792  0.11496 2.46667  2.96667 310.94618 0.00000 0.00000 0 0 0 58626.23828
 13.2000    1075.00793  311.22720  -0.07374  0.11201 -0.09828  0.11501 2.46667  2.96667 311.20459 0.00000 0.00000 0 0 0 58729.71094
 13.2500    1059.42261  311.48175  -0.07466  0.11215 -0.09864  0.11505 2.46667  2.96667 311.46005 0.00000 0.00000 0 0 0 58832.34766
 13.3000    1043.82434  311.73331  -0.07557  0.11229 -0.09899  0.11510 2.46667  2.96667 311.71259 0.00000 0.00000 0 0 0 58934.03906
 13.3500    1028.21338  311.98184  -0.07648  0.11243 -0.09935  0.11515 2.46667  2.96667 311.96223 0.00000 0.00000 0 0 0 59034.77344
 13.4000    1012.58978  312.22754  -0.07738  0.11256 -0.09969  0.11520 2.46667  2.96667 312.20898 0.00000 0.00000 0 0 0 59134.60938
 13.4500    996.95380  312.47031  -0.07828  0.11269 -0.10004  0.11525 2.46667  2.96667 312.45286 0.00000 0.00000 0 0 0 59233.52344
 13.5000    981.30548  312.71027  -0.07916  0.11282 -0.10038  0.11529 2.46667  2.96667 312.69391 0.00000 0.00000 0 0 0 59331.53906
 13.5500    965.64514  312.94733  -0.08004  0.11295 -0.10072  0.11534 2.46667  2.96667 312.93214 0.00000 0.00000 0 0 0 59428.64063
 13.6000    949.97272  313.18158  -0.08092  0.11308 -0.10106  0.11539 2.46667  2.96667 313.16756 0.00000 0.00000 0 0 0 59524.83984
 13.6500    934.28851  313.41309  -0.08178  0.11320 -0.10139  0.11543 2.46667  2.96667 313.40022 0.00000 0.00000 0 0 0 59620.17188
 13.7000    918.59259  313.64182  -0.08264  0.11332 -0.10173  0.11548 2.46667  2.96667 313.63011 0.00000 0.00000 0 0 0 59714.61328
 13.7500    902.88513  313.86777  -0.08349  0.11344 -0.10205  0.11552 2.46667  2.96667 313.85727 0.00000 0.00000 0 0 0 59808.16797
 13.8000    887.16632  314.09100  -0.08433  0.11356 -0.10238  0.11556 2.46667  2.96667 314.08172 0.00000 0.00000 0 0 0 59900.84766
 13.8500    871.43622  314.31155  -0.08517  0.11368 -0.10270  0.11561 2.46667  2.96667 314.30348 0.00000 0.00000 0 0 0 59992.66797
 13.9000    855.69495  314.52939  -0.08599  0.11379 -0.10302  0.11565 2.46667  2.96667 314.52256 0.00000 0.00000 0 0 0 60083.61328
 13.9500    839.94269  314.74454  -0.08681  0.11390 -0.10333  0.11569 2.46667  2.96667 314.73900 0.00000 0.00000 0 0 0 60173.68750
 14.0000    824.15643  314.97382  -0.08763  0.11406 -0.10362  0.11572 2.46667  2.96667 314.95280 0.00000 0.00000 0 0 0 60269.48828
 14.0500    808.38184  315.18372  -0.08843  0.11417 -0.10392  0.11576 2.46667  2.96667 315.16399 0.00000 0.00000 0 0 0 60357.87891
 14.1000    792.59662  315.39093  -0.08923  0.11428 -0.10423  0.11580 2.46667  2.96667 315.37260 0.00000 0.00000 0 0 0 60445.39453
 14.1500    776.80096  315.59558  -0.09002  0.11438 -0.10453  0.11584 2.46667  2.96667 315.57862 0.00000 0.00000 0 0 0 60532.08203
 14.2000    760.99500  315.79767  -0.09080  0.11448 -0.10482  0.11588 2.46667  2.96667 315.78210 0.00000 0.00000 0 0 0 60617.93750
 14.2500    745.17883  315.99722  -0.09157  0.11458 -0.10512  0.11592 2.46667  2.96667 315.98304 0.00000 0.00000 0 0 0 60702.96484
 14.3000    729.35272  316.19421  -0.09233  0.11468 -0.10541  0.11596 2.46667  2.96667 316.18146 0.00000 0.00000 0 0 0 60787.15234
 14.3500    713.51666  316.38870  -0.09308  0.11477 -0.10569  0.11599 2.46667  2.96667 316.37738 0.00000 0.00000 0 0 0 60870.51953
 14.4000    697.67084  316.58069  -0.09382  0.11487 -0.10597  0.11603 2.46667  2.96667 316.57083 0.00000 0.00000 0 0 0 60953.06641
 14.4500    681.81537  316.77020  -0.09456  0.11496 -0.10625  0.11607 2.46667  2.96667 316.76181 0.00000 0.00000 0 0 0 61034.80078
 14.5000    665.95038  316.95724  -0.09528  0.11505 -0.10652  0.11610 2.46667  2.96667 316.95035 0.00000 0.00000 0 0 0 61115.72266
 14.5500    650.07605  317.14178  -0.09599  0.11513 -0.10679  0.11614 2.46667  2.96667 317.13646 0.00000 0.00000 0 0 0 61195.81250
 14.6000    634.19232  317.32394  -0.09670  0.11522 -0.10706  0.11617 2.46667  2.96667 317.32017 0.00000 0.00000 0 0 0 61275.12109
 14.6500    618.29956  317.50369  -0.09739  0.11530 -0.10732  0.11621 2.46667  2.96667 317.50149 0.00000 0.00000 0 0 0 61353.62891
 14.7000    602.39777  317.68100  -0.09808  0.11538 -0.10758  0.11624 2.46667  2.96667 317.68043 0.00000 0.00000 0 0 0 61431.31250
 14.7500    586.48706  317.85596  -0.09875  0.11546 -0.10783  0.11628 2.46667  2.96667 317.85702 0.00000 0.00000 0 0 0 61508.23047
 14.8000    570.56769  318.02856  -0.09942  0.11554 -0.10808  0.11631 2.46667  2.96667 318.03127 0.00000 0.00000 0 0 0 61584.35156
 14.8500    554.63953  318.19882  -0.10007  0.11561 -0.10833  0.11635 2.46667  2.96667 318.20320 0.00000 0.00000 0 0 0 61659.69141
 14.9000    538.70294  318.36673  -0.10072  0.11569 -0.10857  0.11638 2.46667  2.96667 318.37283 0.00000 0.00000 0 0 0 61734.25000
 14.9500    522.75787  318.53235  -0.10135  0.11576 -0.10880  0.11642 2.46667  2.96667 318.54017 0.00000 0.00000 0 0 0 61808.03516
 15.0000    506.77997  318.72134  -0.10197  0.11586 -0.10900  0.11644 2.46667  2.96667 318.70523 0.00000 0.00000 0 0 0 61891.13281
 15.0500    490.81720  318.88242  -0.10258  0.11593 -0.10922  0.11647 2.46667  2.96667 318.86803 0.00000 0.00000 0 0 0 61963.39453
 15.1000    474.84637  319.04117  -0.10318  0.11600 -0.10944  0.11650 2.46667  2.96667 319.02858 0.00000 0.00000 0 0 0 62034.87109
 15.1500    458.86755  319.19766  -0.10377  0.11606 -0.10965  0.11653 2.46667  2.96667 319.18690 0.00000 0.00000 0 0 0 62105.58594
 15.2000    442.88095  319.35196  -0.10435  0.11612 -0.10986  0.11657 2.46667  2.96667 319.34299 0.00000 0.00000 0 0 0 62175.55078
 15.2500    426.88666  319.50400  -0.10491  0.11618 -0.11006  0.11660 2.46667  2.96667 319.49687 0.00000 0.00000 0 0 0 62244.74219
 15.3000    410.88477  319.65378  -0.10546  0.11624 -0.11026  0.11663 2.46667  2.96667 319.64854 0.00000 0.00000 0 0 0 62313.16016
 15.3500    394.87537  319.80133  -0.10600  0.11630 -0.11045  0.11667 2.46667  2.96667 319.79802 0.00000 0.00000 0 0 0 62380.81250
 15.4000    378.85864  319.94669  -0.10652  0.11635 -0.11063  0.11670 2.46667  2.96667 319.94531 0.00000 0.00000 0 0 0 62447.71094
 15.4500    362.83463  320.08978  -0.10703  0.11640 -0.11081  0.11673 2.46667  2.96667 320.09043 0.00000 0.00000 0 0 0 62513.82422
 15.5000    346.80350  320.23074  -0.10752  0.11645 -0.11098  0.11677 2.46667  2.96667 320.23338 0.00000 0.00000 0 0 0 62579.19922
 15.5500    330.76532  320.36951  -0.10800  0.11650 -0.11115  0.11681 2.46667  2.96667 320.37416 0.00000 0.00000 0 0 0 62643.80859
 15.6000    314.72025  320.50604  -0.10846  0.11655 -0.11130  0.11684 2.46667  2.96667 320.51279 0.00000 0.00000 0 0 0 62707.64453
 15.6500    298.66840  320.64041  -0.10891  0.11660 -0.11145  0.11688 2.46667  2.96667 320.64928 0.00000 0.00000 0 0 0 62770.71875
 15.7000    282.60980  320.77258  -0.10934  0.11664 -0.11159  0.11692 2.46667  2.96667 320.78361 0.00000 0.00000 0 0 0 62833.02344
 15.7500    266.54468  320.90259  -0.10975  0.11669 -0.11173  0.11697 2.46667  2.96667 320.91580 0.00000 0.00000 0 0 0 62894.55859
 15.8000    250.47304  321.03036  -0.11015  0.11673 -0.11185  0.11701 2.46667  2.96667 321.04584 0.00000 0.00000 0 0 0 62955.30078
 15.8500    234.39505  321.15604  -0.11053  0.11678 -0.11197  0.11706 2.46667  2.96667 321.17373 0.00000 0.00000 0 0 0 63015.30078
 15.9000    218.31081  321.27942  -0.11089  0.11682 -0.11207  0.11712 2.46667  2.96667 321.29946 0.00000 0.00000 0 0 0 63074.47656
 15.9500    202.22044  321.40060  -0.11123  0.11687 -0.11217  0.11717 2.46667  2.96667 321.42302 0.00000 0.00000 0 0 0 63132.86328
 16.0000    186.09686  321.55609  -0.11155  0.11695 -0.11220  0.11721 2.46667  2.96667 321.54439 0.00000 0.00000 0 0 0 63204.88281
 16.0500    169.99272  321.67291  -0.11185  0.11700 -0.11226  0.11727 2.46667  2.96667 321.66354 0.00000 0.00000 0 0 0 63261.70703
 16.1000    153.88280  321.78741  -0.11213  0.11705 -0.11231  0.11735 2.46667  2.96667 321.78043 0.00000 0.00000 0 0 0 63317.68359
 16.1500    137.76717  321.89951  -0.11237  0.11711 -0.11234  0.11743 2.46667  2.96667 321.89500 0.00000 0.00000 0 0 0 63372.77344
 16.2000    121.64600  322.00922  -0.11259  0.11716 -0.11234  0.11753 2.46667  2.96667 322.00718 0.00000 0.00000 0 0 0 63426.98438
 16.2500    105.51939  322.11639  -0.11278  0.11722 -0.11231  0.11766 2.46667  2.96667 322.11686 0.00000 0.00000 0 0 0 63480.24609
 16.3000    89.38746  322.22095  -0.11293  0.11729 -0.11224  0.11781 2.46667  2.96667 322.22403 0.00000 0.00000 0 0 0 63532.52734
 16.3500    73.25037  322.32291  -0.11304  0.11737 -0.11212  0.11802 2.46667  2.96667 322.32869 0.00000 0.00000 0 0 0 63583.83203
 16.4000    57.10822  322.42236  -0.11311  0.11746 -0.11190  0.11833 2.46667  2.96667 322.43086 0.00000 0.00000 0 0 0 63634.18750
 16.4500    40.96117  322.51932  -0.11315  0.11755 -0.11148  0.11884 2.46667  2.96667 322.53062 0.00000 0.00000 0 0 0 63683.59375
 16.5000    24.80935  322.61386  -0.11316  0.11764 -0.11051  0.11996 2.46667  2.96667 322.62808 0.00000 0.00000 0 0 0 63732.07422
 16.5500    8.65308  322.70621  -0.11315  0.11774 -0.10590  0.12507 2.46667  2.96667 322.72339 0.00000 0.00000 0 0 0 63779.72266
 
